bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-28798_ses-1_run-1_T1w	0.5354369634795735	1.9897654188429825	0.6031342989705503	33724.69897959184	3.5878633333333334	3.56295	3.70675	3.49389	0.2614122924871985	0.39109510295964445	0.347492604553157	0.5133345723152161	0.17652413398027422	0.0	0.0021432405792505102	7.191675834056597	7.122780845816599	7.237006177287899	176	256	256	2.4156928264807687	6.614675049687347	5.973227503035292	8.889314632937761	37.53672024636454	51.41910232094977	54.36620019153211	74.14277800728202	1.0	1.0	1.0	284.59823233181527	0.0	3.297789795354424	0.0	4194227.0	0.0	22.0	8.44735543006611	-0.45655860455976915	166.46427426230466	471.9653736972195	484.0	411510.52545653924	135.0	770.0	200.35635599723165	-0.6486243308357231	77.01749404177934	667.0537123708795	663.0	615654.8714337292	508.0	840.0	100.23159967322786	-0.48741062393756973	79.86553625773567	929.9349134101875	956.0	547016.6032797928	715.0	1068.0	107.54475070850086	0.23309121698141522	0.5358809627095256	0.546667150629441	0.6788790943157326
sub-28799_ses-1_run-1_T1w	1.04134328828247	0.841989838385038	0.698498196406041	1269.8844330328811	3.60914	3.60279	3.69983	3.5248	0.2585978656983787	0.37705737624513136	0.3643447580564899	0.8833402395248413	0.44556608200073256	0.0	0.0012728450506993582	7.520600984140833	7.3583361759427826	7.473045006780848	176	256	256	2.74410573712725	4.966714858272406	4.629276403625099	6.17700861547564	9.288447783068323	12.446109943316713	12.405101343832968	15.48074630511387	1.0	1.0	1.0	85.76085969730993	0.0	10.835170681217978	0.0	4041423.0	0.0	72.0	31.95117161997583	0.589892204246198	119.97192034350655	448.7794884244745	453.0	388288.05711276573	164.0	717.0	165.08088975610931	-0.4072035052318843	76.56277031652095	608.7353225820689	607.0	566156.5521697848	412.0	811.0	122.21347132863013	1.1444632322765331	77.55603634928458	754.1076048414023	755.0	547068.3906957788	551.0	955.0	122.22733639490846	0.24687280739526873	0.5366191573078853	0.5435161615647565	0.4898182004884222
sub-28800_ses-1_run-1_T1w	0.43885227406690797	2.7162511869444312	0.6080644089146358	12799.836776859505	3.8567033333333334	3.80725	4.06489	3.69797	0.2570537314266539	0.3983241248319921	0.34462214374135397	0.5486880540847778	0.2668590486049651	0.0	0.004306955462923145	6.48079470129957	6.4546853584952455	6.600708349059163	176	256	256	2.894187557807755	6.469218857236854	7.167881068202761	12.140236789563675	39.64582297328862	47.6505034212288	53.64142778163686	73.62795695039316	1.0	1.0	1.0	11.03050938670926	0.0	4.192657770795258	0.0	3508444.0	0.0	23.0	8.67548165746828	-0.17958636879058787	187.14242754783928	498.2115380989567	525.0	446236.2810078013	166.0	770.0	181.397853891667	-0.5239365020563977	82.57046739154393	637.3171389012607	631.0	691476.7395680948	486.0	805.0	97.538753542724	-0.2930623009875424	68.39471488747242	960.2627529771004	975.0	598251.979936565	806.0	1068.0	80.31138123794985	0.2497132043841522	0.5249959251567292	0.5111802459464454	0.734069142207892
sub-28801_ses-1_run-1_T1w	0.5954830426302236	1.7797983211624049	0.6194385718905007	16073.256340004677	3.8740666666666663	3.815	4.07098	3.73622	0.2750811090344058	0.3820465189195356	0.3428723720460585	0.5253817439079285	0.17744863927364346	0.0	0.0017970460467075667	6.955124410642165	6.868153992228058	6.978994093388758	176	256	256	1.9989012639516415	5.184357627849745	5.215213421053133	8.462381371358015	29.217786882929055	48.42231688014841	49.46847804731211	70.76533037885886	1.0	1.0	1.0	15.580016439585968	0.0	3.3228946407785713	0.0	4646048.0	0.0	23.0	8.76720517629843	-0.7979971219081663	140.92917908280631	394.2131837657192	391.0	448313.43756375805	92.0	706.0	195.60724232469371	-0.7069299159724838	91.05437548841367	650.8422448779544	648.0	622640.314368741	448.0	869.0	124.99127686604426	-0.5168731703330591	86.99505425802315	920.095306165058	947.0	558796.2484853239	702.0	1063.0	111.90693388597464	0.22226230712458261	0.5559555971135088	0.5679826437598567	0.7000861352170495
sub-28802_ses-1_run-1_T1w	0.7818759142056874	1.2486562026166959	0.6416502943419584	2799.985966500679	3.9101166666666667	3.86523	4.03709	3.82803	0.2601928092079211	0.37802566492759293	0.3617815258644859	0.6772944033145905	0.3772590309381485	0.0	0.0013408992059965664	7.023790535550009	6.896405960914894	7.017614544766836	176	256	256	2.6298568547084247	5.203402824447099	5.157805371310007	7.6401564347744975	17.36643046200552	23.07304655702559	23.67188898674992	30.57618994121865	1.0	1.0	1.0	505.94861437619284	0.0	6.849501972931529	0.0	4135217.0	0.0	41.0	18.598078972338286	-0.10233511817450047	137.16123483915635	477.749210011582	493.0	418180.32180217863	146.0	771.0	187.46245053542125	-0.7616603519855611	86.41009695310458	662.3385985843361	655.0	607560.5805177295	467.0	883.0	125.87906088713792	0.40757187091707525	80.12947277270683	857.8783493225668	868.0	581453.0976803344	657.0	1032.0	113.61014149436555	0.24596826429801708	0.5448714052969622	0.5544730342456666	0.6121941760685993
sub-28803_ses-1_run-1_T1w	0.5850587908714638	1.8668863110958307	0.610307239134884	17072.249546869123	3.614336666666667	3.61126	3.73688	3.49487	0.26196124136521903	0.38996841776628194	0.34807034086849903	0.5706886947154999	0.17213638424873356	0.0	0.002128791830122603	7.305702083412526	7.227315329705873	7.3491640749485985	176	256	256	2.413265726722761	6.007059401111469	5.3500697101838925	7.629884002717449	26.935658580721213	36.761971796864145	39.34378742620366	54.33373190102562	1.0	1.0	1.0	2190.0932874910736	0.0	4.106351226574208	0.0	3629173.0	0.0	24.0	11.334178501152714	-0.4552815131957635	155.39701287682453	452.48211151891167	466.0	405668.4630637928	124.0	744.0	193.09909409430563	-0.71915625927062	82.93431252165043	639.7152239108717	636.0	603898.0723034199	470.0	820.0	105.87534281801443	-0.5928285697050759	94.9235599032746	910.7546411275475	940.0	539015.4645868232	671.0	1068.0	123.19966171237554	0.23866148415407118	0.5441747642685489	0.5484322307485862	0.684126754177378
sub-28804_ses-1_run-1_T1w	0.5879505222074807	1.7836970017431235	0.6152416124620739	12694.2472265625	3.8963666666666668	3.886	4.06826	3.73484	0.25876165700116893	0.39195177412505505	0.3492865688737759	0.6613050103187561	0.3847972095012664	0.0	0.004502134602981404	6.548388767496863	6.465817815882052	6.5867341347316675	176	256	256	2.599478826685001	6.377544367583453	5.5055085153041325	7.539502351643942	34.851918055169556	44.69245962368802	47.99541917793612	64.44187985495077	1.0	1.0	1.0	19.389593098886674	0.0	4.073910247291992	0.0	3641606.0	0.0	24.0	9.586834316294976	-0.2054461500088376	184.8863690635916	490.2196133710731	510.0	445684.09143099224	151.0	786.0	196.19295322205573	-0.6703591096772277	79.14120549824389	658.1757996065497	654.0	675087.1530201305	497.0	836.0	102.54723102235783	-0.4853891565691155	90.77649541971803	912.7433492607337	943.0	601601.7554596749	670.0	1076.0	125.0744641061084	0.23158859614621483	0.5272071948043477	0.5322252387512911	0.5995970295585917
sub-28805_ses-1_run-1_T1w	0.5688778055076513	1.8769832028662663	0.6096832140760915	10921.338568793402	3.9755366666666663	4.03268	4.02563	3.8683	0.26469485362561784	0.38795911973133024	0.34734602664305186	0.6293107867240906	0.3089373528957367	0.0	0.0023827224778360475	7.577254317796846	7.501340613683328	7.634023667518108	176	256	256	2.692118362850177	5.885943603117116	5.55067932086386	8.073975996624286	30.766981115025906	39.725238668597704	42.93785517056828	58.321345728081226	1.0	1.0	1.0	42.60261107179891	0.0	3.84298341176502	0.0	4120571.0	0.0	24.0	10.604157943876492	-0.10946494832930842	160.8733726502897	479.77297083308633	498.0	394906.9870433222	155.0	757.0	184.98420290263243	-0.7009319024159728	83.9210613320099	648.4647269686434	643.0	578809.0133621369	477.0	838.0	109.24322214169949	-0.4450134385645481	87.31115812579314	918.8195743089101	944.0	518216.99955333595	691.0	1075.0	116.91873862132988	0.22646408704286533	0.5323640776831222	0.5337404678397855	0.6886320070592061
sub-28806_ses-1_run-1_T1w	0.4626924073565577	2.3912326545686184	0.6129125426453242	-1.0	3.66413	3.69935	3.79465	3.49839	0.26109353397251245	0.39643145164613547	0.34247501438135214	0.49972304701805115	0.14650269150733947	0.0	0.0037678837117794714	6.602821475352168	6.557750914907282	6.671459418246619	176	256	256	2.217112447479484	6.76317297821149	6.086653907454327	9.279676296672006	31.6885264914747	44.73257319042626	48.30078161713221	68.48124516949566	1.0	1.0	1.0	507.0857492527891	0.0	3.532342154154193	0.0	4155320.0	0.0	24.0	9.241388073970104	-0.6982929114532972	164.6878749181633	436.1527454734089	447.0	447229.72535756265	102.0	738.0	201.61336461067725	-0.5848493765174672	75.0221940202017	635.1942079394602	631.0	679051.3979617225	486.0	795.0	93.29933411639028	-0.4827751689987547	79.97976244424513	941.9395019323747	966.0	586628.876989824	734.0	1074.0	104.09837000430693	0.2297923379525637	0.5245157169734189	0.5262807729764741	0.6221214470968915
sub-28807_ses-1_run-1_T1w	0.7457447372351463	1.443091806754819	0.6744017106412471	8434.972299168974	3.783013333333333	3.74489	3.92208	3.68207	0.2640770240538607	0.3822802494898238	0.35364272645631556	0.6285876929759979	0.31588991880416867	0.0	0.0009486132806214506	8.333811302037688	8.224078147707667	8.35072334564379	176	256	256	2.7240388078463234	5.583251559650317	5.247158374725811	7.434184756680793	26.1841784895986	34.96578436341081	36.37583896510017	47.977554042291096	1.0	1.0	1.0	40.058667217387345	0.0	3.784016610992661	0.0	4199147.0	0.0	25.0	12.234934150302267	0.06266629828689751	127.25851819272607	476.5417157466007	489.0	358986.834665356	161.0	755.0	179.51261101990875	-0.8265435228631342	88.74098712968834	657.2261147749142	653.0	519672.5357350456	472.0	859.0	116.9568243062162	-0.17355428367029502	92.47498401845223	880.9671362098745	896.0	480742.629646894	666.0	1058.0	120.5241862334342	0.2494974396119924	0.5585417238944286	0.5675690886152072	0.6087143187823391
sub-28808_ses-1_run-1_T1w	0.5110283965055967	2.0424607369659507	0.6216731611068689	22389.308450647084	3.4844666666666666	3.52394	3.55075	3.37871	0.2621067880203002	0.39175727944959593	0.3461359325301039	0.4993879646062851	0.16032758951187137	0.0	0.0017644062353896163	7.633669339368136	7.56882309173437	7.687897888977461	176	256	256	2.413953340073679	6.424045519640159	5.823218638995151	8.631657057271614	40.16935797982159	53.83522203481244	57.755530511193655	79.26201151894693	1.0	1.0	1.0	19.955224673634373	0.0	2.732377294378006	0.0	4892339.0	0.0	20.0	7.910038147973686	-0.32419888647803496	172.15289281456998	469.38297512026446	485.0	388850.622197062	124.0	767.0	200.91497557778058	-0.6043838044493368	76.95664142789913	654.3714599460677	650.0	581194.6459486784	493.0	828.0	101.18225949979424	-0.35885569651952665	79.92907629931909	929.2316432946272	957.0	513512.7317598	704.0	1068.0	110.87083995953341	0.22687264579403474	0.5285625484774685	0.5373833526020119	0.6787326138885118
sub-28809_ses-1_run-1_T1w	0.7130532833094654	1.4403522984715096	0.6319877525396794	3715.208958833994	4.00443	3.91317	3.99715	4.10297	0.26415791593601146	0.37982792623828526	0.3560141578257033	0.5921129882335663	0.2176542937755585	0.0	0.004169872877538876	6.993442646818743	6.878791425965276	7.006573241053874	176	256	256	2.4550928459368784	4.853056070865924	5.013928665173938	7.733637078719009	17.07695880252192	23.952098060680097	24.82689176557119	33.451618433511555	1.0	1.0	1.0	19.922391620818193	0.0	8.145427601948738	0.0	3097390.0	0.0	44.0	17.724058498946622	-0.3970493368065706	136.80494507986984	449.8659108448796	462.0	426599.71306481434	131.0	740.0	188.18003533880966	-0.7240911461279587	91.87728027477024	654.9545754461253	648.0	613400.0708368191	446.0	895.0	133.52400267668202	-0.45403459117837563	91.37741353576236	886.156830809602	905.0	574942.2160502139	670.0	1051.0	117.0211640076013	0.23762953357583305	0.550003031238591	0.5535786766517218	0.6918980477254306
sub-28810_ses-1_run-1_T1w	0.47547407447932977	2.1587146501411985	0.6491830813321416	23384.1441015625	3.5300266666666666	3.54389	3.6692	3.37699	0.2791919796188144	0.38540301543260636	0.3354050049485792	0.40563344955444336	0.0780179500579834	0.0	0.002481768459149585	7.164486118155133	7.106507178101098	7.221287637342809	176	256	256	1.8730219115068059	5.080311379762252	5.70801120618552	10.170700327287504	19.737295439246765	34.01303789393484	35.3468825172264	52.2903142184976	1.0	1.0	1.0	2056.946838270412	0.0	3.509562011559884	0.0	2941379.0	0.0	20.0	12.11537754684011	-0.8371512600814093	145.28528429992352	373.1464345956881	365.0	441911.4868870287	75.0	683.0	194.87203261146212	-0.5276826049621812	89.81720445963656	631.4059555342131	629.0	610024.757276696	427.0	842.0	123.81120711470605	-0.48778876835298446	70.8930327143769	942.1981541131305	967.0	530886.7563049061	747.0	1056.0	95.07694240727852	0.22124982094136997	0.5372163728988865	0.5444777718044769	0.8741420273249271
sub-28811_ses-1_run-1_T1w	0.6042920083763942	1.7582204662980323	0.6109571639060918	14472.493243032364	3.5783233333333335	3.5936	3.67355	3.46782	0.2610295471832634	0.3904706432965145	0.3484998095202221	0.6255052089691162	0.22924357354640956	0.0	0.004778666474749103	7.229603272645541	7.1441554895473365	7.257032462456005	176	256	256	2.296725729090097	6.2153640729527595	5.245878576087949	7.225545926220992	24.73482530472077	34.607293539142944	36.55674831731689	50.32812610808695	1.0	1.0	1.0	37.739668980490336	0.0	6.024807588976182	0.0	3076357.0	0.0	32.0	12.210228965811952	-0.48041293947653907	161.53463942831888	449.4768278179773	461.0	408824.9988443522	113.0	754.0	200.7202820736319	-0.6849785979276382	80.88175226113825	648.8447500448901	645.0	611555.9024525878	484.0	827.0	103.77501061653994	-0.40150299207845475	96.17580619314526	909.3924422043555	938.0	545821.0986526087	661.0	1082.0	129.81706162018475	0.23845794057891384	0.5383595070432363	0.547132723230048	0.6088123228104896
sub-28812_ses-1_run-1_T1w	0.5045564168188417	2.1872811448620952	0.5946543271797796	23281.6736206371	3.6740133333333334	3.65864	3.8609	3.5025	0.25249053602640403	0.39794202008280954	0.34956744389078653	0.4505774527788162	0.1404674917459488	0.0	0.004448169205845345	6.444795939200504	6.389510680303847	6.509827852322418	176	256	256	2.5703908031078964	6.846848366494314	5.961877761347826	8.468394114441267	36.26094989837372	45.14843761856335	49.76993123306196	67.90040618224883	1.0	1.0	1.0	22.849057272596067	0.0	4.4530825077864336	0.0	3695530.0	0.0	24.0	9.21430809000911	-0.2983713568781208	202.45376992286833	483.9162467574432	510.0	441787.2356732078	134.0	782.0	198.4131837781645	-0.10782185170822922	75.48064984438815	640.7961948222639	635.0	696286.315429311	497.0	801.0	92.74333386973875	-0.42232674490144007	85.9774035376412	925.1336038374276	955.0	611644.448731773	700.0	1063.0	112.77217456008567	0.24301860447658646	0.5265725551145035	0.5201225793500852	0.7390024293151327
sub-28813_ses-1_run-1_T1w	0.5013611734501165	2.226669621302188	0.6229264641451729	19011.841808122248	3.4570000000000003	3.52169	3.55675	3.29256	0.25988602208391415	0.3957565240088675	0.34435745390721834	0.47915133833885193	0.13618937134742737	0.0	0.0016378611884075656	8.254444231923445	8.200967707369049	8.309251784223537	176	256	256	2.2383503365618918	7.0194199560806005	5.971918715202985	8.657985852966464	29.670656717714152	42.41509987163164	45.24719835027997	63.65583846149413	1.0	1.0	1.0	3166.6618553251274	0.0	2.8419827923711356	0.0	4301348.0	0.0	19.0	9.869885037804483	-0.554741659614348	151.65016415428994	439.96249929621274	447.0	357670.99665180675	107.0	741.0	199.70036317470095	-0.6365834907969021	74.61837084752986	641.4880994670058	639.0	544664.2695081204	493.0	795.0	91.03307928546234	-0.6035045363986029	85.81720465650744	932.1837608434429	959.0	473925.7338884672	710.0	1072.0	110.76467489364043	0.23438348037963386	0.534861602931636	0.5408325936464663	0.7382295545996468
sub-28814_ses-1_run-1_T1w	0.5614352262919463	1.941385739350134	0.625112267584616	15711.276963835422	3.5966533333333337	3.71317	3.63767	3.43912	0.2536115110189708	0.3963496658029492	0.35003882317808	0.5782904922962189	0.20601121634244923	0.0	0.0032362655998947496	8.473615549203773	8.405135156694662	8.515393374808882	176	256	256	2.442209413008182	7.150035362557394	5.797432952579672	7.800054082173439	21.857268355837768	28.97979979562197	30.997850370227496	42.15648295922274	1.0	1.0	1.0	2623.2352411070406	0.0	3.8788397507659553	0.0	3672211.0	0.0	25.0	14.71693384384357	-0.3217351981684531	170.18778073434225	475.78870799277286	491.0	339763.34128581	126.0	776.0	201.0471644333381	-0.6653289169997225	73.92818377892404	652.9762006217085	651.0	530989.6472351007	505.0	807.0	91.04841500539975	-0.5686055543480149	92.25664320349208	918.1033242596872	947.0	468947.01137536694	680.0	1074.0	121.40928515544655	0.2449137162611031	0.5338967698610116	0.5441181790248347	0.6495769252165148
sub-28815_ses-1_run-1_T1w	0.5580613295733045	1.8676048537803178	0.6491738389522727	15851.752580857334	3.662376666666667	3.63468	3.83494	3.51751	0.2562713788237506	0.39046321731899714	0.3532654038572523	0.5011595487594604	0.1493328630924225	0.0	0.0027637812425829683	7.190790301896022	7.113702688997239	7.24558235623446	176	256	256	2.593574993236396	5.660394273695082	5.458127793684156	8.120414114120988	16.11464239181767	20.45442727357451	22.262670974306527	30.218943257527396	1.0	1.0	1.0	1576.5619495166316	0.0	5.98504429899991	0.0	2453780.0	0.0	31.0	20.530637537944273	-0.23238191830424704	187.4053447979544	482.9202791764726	505.0	402316.5935349687	138.0	773.0	194.71169089052214	-0.6702005337840515	84.97116402430824	647.4079321601955	641.0	612982.3479059706	472.0	848.0	113.24290255275619	-0.44925179678768146	85.79560282512294	919.5703323505767	947.0	554586.0585209953	688.0	1069.0	116.6195631036707	0.23806993149253305	0.5385795144183487	0.531558309413597	0.70119999957811
sub-28816_ses-1_run-1_T1w	1.0174603503263298	0.8332054584576019	0.6836106476340936	735.318717836864	3.68866	3.68144	3.67348	3.71106	0.2581332599481367	0.3770876466475385	0.3647790934043247	0.7910473346710205	0.4204190671443939	0.0	0.0007376980289155299	7.150257869081264	6.99370994341169	7.116972124355898	176	256	256	2.891221125378626	4.561482332525945	4.518618714616388	6.103152685944593	5.906164631907334	7.602232275693351	7.698463063993267	9.586992284379116	1.0	1.0	1.0	31.155876517178356	0.0	18.526242342290345	0.0	4366188.0	0.0	134.0	54.463766665461094	0.8842761546621496	141.25971033821818	489.01900289900146	491.0	406287.03756547766	201.0	768.0	169.82422805267979	-0.042629979348270286	80.68189440553148	635.8683288041416	632.0	593514.4618316434	414.0	868.0	138.55133518144459	0.7721371692327441	87.19906339831292	794.5443652008106	797.0	574141.50061422	575.0	1005.0	130.58813156606718	0.24950531134000867	0.5304422312243179	0.5306445925749707	0.6542552131980909
sub-28817_ses-1_run-1_T1w	0.6011134940826492	1.6951799782096881	0.6969565566535223	14026.199750260146	3.9135633333333337	3.7987	3.98625	3.95574	0.2720749287693545	0.3803275091171256	0.3475975621135199	0.6087032556533813	0.2648663938045501	0.0	0.0024193259605321802	8.03470918229789	7.943101686850894	8.05632271504499	176	256	256	2.042047899487581	5.085330164350942	5.270236180799522	8.683330478560041	13.320643186055902	21.034300310827934	21.542062054335336	30.271242666122177	1.0	1.0	1.0	1179.582950616	0.0	2.6825825132860537	0.0	3999871.0	0.0	17.0	20.213818254801946	-0.6200542395365787	142.1857325779025	409.1375938440184	411.0	384466.08914233756	84.0	721.0	201.26827857236225	-0.662698461255272	89.18777066048567	654.692522519138	649.0	537436.6197021606	451.0	890.0	127.62188004177025	-0.5101540899433892	82.12957515306935	910.8494525748346	934.0	491186.29160603636	699.0	1050.0	107.56230590856984	0.2153487888147514	0.5370766873852918	0.5485015327500398	0.7285682122661837
sub-28818_ses-1_run-1_T1w	1.0823218454616124	0.796397934512799	0.6786418286931297	1987.2575217777778	3.9121099999999998	3.90585	3.86935	3.96113	0.2576138070179118	0.3751817761722929	0.36720441680979526	0.8458895981311798	0.43829001188278205	0.0	0.0014254481199892683	7.435853545244774	7.270815315505405	7.384712716427203	176	256	256	2.8994911442051867	5.136631634816255	4.824208391485629	6.436502395435445	7.10460491034736	9.426970386417894	9.355669691977132	11.535433779166144	1.0	1.0	1.0	36.11566062932854	0.0	15.524476374009103	0.0	3185623.0	0.0	102.0	42.879010141199466	0.7196045377670659	112.49669765871371	461.0736273749619	465.0	391113.91888010944	184.0	721.0	160.37276281149903	-0.4020399255570011	72.7487592725042	618.4879637349618	617.0	569607.7258814892	424.0	817.0	120.11752102621494	1.2901048818313958	76.61165540119829	755.993897864403	755.0	557496.3553043506	564.0	950.0	117.29962586522849	0.2551647100539409	0.530374830644326	0.5451853069563435	0.4962654375647569
sub-28819_ses-1_run-1_T1w	0.7668454463417798	1.2770293821873664	0.6351058411692758	6023.762747138398	3.9628766666666664	3.91017	4.02722	3.95124	0.2685857212869435	0.37270394818150765	0.3587103305315488	0.6940624713897705	0.3414543747901916	0.0	0.0012552313637621936	7.801925649385365	7.674851194667992	7.806761877899181	176	256	256	2.5560962270672625	4.462724183702746	4.842346885609363	7.508220246058081	21.875542908642064	30.961547186723646	31.75163451525248	42.417813450391726	1.0	1.0	1.0	26.08232406339215	0.0	5.087278829560748	0.0	3848333.0	0.0	30.0	13.267118736758057	-0.19370830010301576	113.72850903724385	433.15871392541834	443.0	389462.4565660097	136.0	705.0	173.31093664470487	-0.624202331242532	91.22373742501047	633.8907485873546	627.0	540438.98735609	413.0	880.0	140.49701350701102	0.05601735815023989	86.68440612628244	847.8658277194635	859.0	520147.55607640574	643.0	1019.0	114.40782850281472	0.2406695780551803	0.5471642074873821	0.5524380714589845	0.6870163933527671
sub-28820_ses-1_run-1_T1w	0.505131659060861	2.3031854034588637	0.6027221094059039	15620.562445292531	4.090794979106103	4.0827649373183075	4.22685	3.96277	0.25305092816715824	0.39726042805886463	0.3496886437739772	0.5359253287315369	0.22145690321922296	0.0	0.004954329123910655	6.897391280699083	6.851359373145543	6.968439367150451	176	256	256	2.51234169765564	6.963357910025141	6.527821926643554	10.10776617224988	32.03757561598845	41.45295779899097	44.8441804644572	61.0420079783922	0.9999008178710938	1.0	1.0	10.324709734208433	0.0	5.53815889032416	0.0	2956467.0	0.0	28.0	10.367643256821138	-0.48315706760086075	188.39696195185712	484.1531044614473	507.0	414793.2369439432	134.0	787.0	201.80351634686855	-0.7389917754969137	79.77976505244219	661.0627676446114	656.0	651176.9787124564	514.0	822.0	94.20735007058218	-0.3739049344426615	76.81104925642472	947.1265557604621	966.0	573198.7846246135	763.0	1075.0	95.56999448721932	0.24913963070477432	0.5313098937818741	0.536203806846955	0.7355472341870254
sub-28821_ses-1_run-1_T1w	0.5321651935658167	2.0486592219202926	0.6377768094794896	13137.985706371192	3.887506222617294	3.918728667851884	3.96013	3.78366	0.2578949050403707	0.3924699127962053	0.34963518216342404	0.5624886751174927	0.21588023602962492	0.0	0.00535521847826614	6.835280044213491	6.769378222296062	6.8907264346690615	176	256	256	2.3978825292233865	6.128480455719967	5.629563780830483	8.362328357548094	19.45353029154646	26.478416230160455	28.542929060246234	39.69684065903177	0.9999008178710938	1.0	1.0	662.6903279612997	0.0	6.679779361356738	0.0	2501647.0	0.0	34.0	15.760832640913245	-0.6216454125639967	172.1336208990941	451.5916944481905	468.0	426448.5676048286	125.0	745.0	195.17196759144974	-0.7225443107552829	82.9533349962924	641.4184692623702	637.0	648978.4360560905	478.0	819.0	103.94085676392399	-0.4979745862467815	86.27519655763732	927.772081718492	955.0	578147.9963495411	701.0	1075.0	114.20254422615899	0.24740639721944835	0.5442937562302644	0.5412546242829421	0.6840386395898369
sub-28822_ses-1_run-1_T1w	0.4865798023887478	2.4023147434034056	0.622176639715898	19324.610558272892	3.6465319474180844	3.587765842254252	3.85291	3.49892	0.2510423202720931	0.40017039574854774	0.3487872839793591	0.5478831231594086	0.19351546466350555	0.0	0.004777323071579209	7.103839955277626	7.065496459265719	7.189570780329976	176	256	256	2.635209068792792	7.134898633855993	6.550125468676967	9.880268703382118	23.017346578909287	28.827550569701923	31.68795868824599	43.21897891612675	0.9999008178710938	1.0	1.0	1782.613909479601	0.0	5.442360228511557	0.0	2710585.0	0.0	29.0	14.658303242874835	-0.36776094965912653	182.67638731581016	491.4176178055052	515.0	399356.1148029119	140.0	781.0	195.43016958711274	-0.6986353762841664	77.26247969769148	648.1268245775278	645.0	636587.8642775152	504.0	801.0	90.40065269210552	-0.5037437169903809	79.41621667148533	948.231483186406	967.0	554848.0211292121	759.0	1080.0	97.87174393939299	0.2623344133969532	0.5300484420594173	0.5355472767982132	0.6410077230982872
sub-28823_ses-1_run-1_T1w	0.9179169616589737	0.9724029383109867	0.6622742931760545	1561.3640816672237	3.6994743305178077	3.7606729915534225	3.656	3.68175	0.25966649689995924	0.3743954748750233	0.36593802822501736	0.8329949975013733	0.37961290478706344	0.0	0.0017218691543304128	7.191744822237989	7.042449263348167	7.166167026758448	176	256	256	2.704629015164834	4.779634054573867	4.692699386242469	6.5938350889887065	8.052602105802672	10.849634253172184	10.944650207222955	13.931714262694005	0.9999008178710938	1.0	1.0	29.071467002532145	0.0	16.605912715866268	0.0	3053453.0	0.0	96.0	36.77341173812822	0.36452407410804843	116.67444786894795	444.7769844838133	452.0	407324.0327283654	152.0	713.0	167.1206818474855	-0.5222022546187435	80.57066920274016	612.4455746449687	609.0	587292.8409401198	409.0	826.0	127.41550389957226	0.7651802366403921	78.22896516426229	780.0869921379665	782.0	574026.1264536814	580.0	971.0	118.59552268025752	0.2612515546946639	0.5401202946674442	0.5533749498722349	0.5326431449005208
sub-28824_ses-1_run-1_T1w	0.5565153085574118	1.8071423022515072	0.6608106751916073	11992.531358506943	3.623634579193945	3.6862837375818343	3.73731	3.44731	0.26009441442882975	0.3872784829286417	0.3526271026425286	0.6328569054603577	0.1958913505077362	0.0	0.004611484742789369	7.067948656129068	6.986736539977812	7.115783011692928	176	256	256	2.3226966726324756	5.125047459799196	5.275144405376333	8.377689083697325	9.70043394058247	13.437830567040653	14.361681418524697	19.946779747950966	0.9998931884765625	1.0	1.0	556.486235989715	0.0	7.032023349302764	0.0	2880086.0	0.0	33.0	31.202007936340394	-0.5854559819350884	171.56782478482984	445.7060532320149	462.0	415800.19575781387	112.0	743.0	198.9064908422827	-0.6944401369551403	89.80622615225856	646.5377575075447	640.0	619123.1340670777	451.0	873.0	124.87679151459794	-0.4356856178492068	82.7135195005391	925.221082409177	950.0	563727.6703164065	700.0	1075.0	113.39632539513225	0.2416850063147452	0.5469164931923759	0.5444269825025491	0.7164322938513926
